pid,class_label
d94e4c881422013821b1f46739492e4ed277eabc,2
2ceeff9869dd414d5247cbc93a41ef42e28c7058,13
8b8d3f04444e04ecfc3197b417cc07d898807c92,11
964a6c9bd646b1d1e26f194383097c28b0d48095,1
bf1f81d2d13ec0895490c87cf4f88397bbdb8dae,8
a357fd8b7863a9bb1e73d0d9853b0158b826fbd6,4
3d02d963419f3ef84248c809e0bdee9cc8862e7e,9
b9b3ee66e0fc7ccda80855da3adca88d925bd7f0,8
65d4d0e09406589c2b5d03dd53d8102073573111,5
058884809c2cacb44c46571a8cac6751c3afb047,15
90022ba4790a679c5f97dd7b34698448314f12b9,3
952df4c3f65681fd216527c8b96b502bca0bd13d,7
bb913d3024e8e43165884333f69addda21304dbd,16
ec1162b0b47cda8e21539b755923cd90e779db4a,17
f7cdc84e77d1b516200534abc88bd893505ed905,0
d34cc9a1e9158465de4e21c10b1ae9aba75b34ff,15
505098815d3b8fe765aa2889a1471c4e728ff5c6,16
0f6eb0d609f6655da778d51a701fe5485fffe8c6,4
8daac13665bd1b578ebd0bc7e9308c56c7782e10,13
c7f16e04915481113f89bc4dac28504fdda526b6,0
aeb66a6ef4ee027f8e5eea466200ebbfe9115f0d,14
44097ac76c7adb865502d02da83316aab115d279,1
9f6dd01e136a80a08e0480db0bfc5b4537db2610,16
18dd860a62a53017f08106b355f7d1c398048059,11
537d3791ff115a8b9c0272cf44b5e2f974f4dd25,6
2db0f6ea4495791e2840c83d42195d8e0b991f01,18
33a833c0d938112bfbb431060facf62d7f6059e3,2
4b7644c685ec5c78ae87cbd8f4884755a6889c11,6
34018f04c71ffe1748e70d1ad5e1c95bad3ea5e8,1
41490537d1e20d6a069e1ea859e1704eea24a37e,7
ca7bc09806324e12cabe669f1a85615b9fd676fe,13
777471695aa7d42c722b9a1f6bbbcb23b46ecb5d,15
e699e6ba01099821fe825c46b57eea240b7dd2db,13
3b8cef82c6bbe66882d23c28616f53c044dc4430,7
de48ebe078cf9939af3b00c95f10b0ab803fd107,7
8370f537014c574a45722e1b05c04bb7eb531e08,14
ce84fd9b300cfc1ba0982068d095fd7c9034b627,16
693d87190350998cd1ad47e7fcc53c99c870d1ec,14
ff0ce6b1e39cc0e6c7fa994bc7771c410c9866ff,17
a20bad2f1deeb842e23ac5b25a6190baa5cbe2a7,14
f1009a5b8c835b866ba190172cdb8c6d8c34af70,3
3197902cffda3ef70839aab6380113795dedb8ae,1
0bec021e0cb46a879cd0b4ea2a0fd8fe7bd5c803,4
205e6eaae8b55cb5248574ebf1c2a1d4a4778d86,10
2afdbdc504764f2d064dd1c8e3b80d7a2ca55bdc,7
628dab2640d292698c49260e4fa4d29c4c564622,4
52a6e490ad2e1e7b88e445205b93837ac16f2d25,7
48c8a7d56178c80cc3f1b972dfe6050455e8f74a,9
b7bab26fd58bf955a5159d0239a2407805aa1dd9,5
198e627d33d7d024b71c614b29b6b74cbb850574,11
66a0254c57cead3bed35de93a226e3c10b1979d8,14
88a1e17c4bf632798ba2581ca083f94d78e3960b,17
2e7d7a344bc64fb22da0165c4c5621d474dc168d,4
6e63a88d0d94aba9aaea12b5567778e21cfa3348,11
09c21d8bef3aaa8931d681137309de1f4dd5f0a7,0
4c9fc87c5edc9177b834fee9070bee1459b19b9f,14
d61eab28b3513bfe6ca508edaf1aca730d8973e8,0
cd63b5acc2fc590bebc5e49413dbff487353067b,1
627cc3f96c2c6841155328065f41da9d6d7dc878,0
b0573490e251fa5bd193b3020b37a223cc4d0227,16
444366ec7c3d4741d71d86082afdadf5f76e1126,5
fbec97b5b4fb534450207c6bdd643a723002bc5f,10
7212c212c23409718131ad675923cfe43521ca41,9
28c70b388e0dad62b9a08de7599745a49cec011b,18
4b509ef2d05a876289921dd82e7f94bece9c709b,1
d8cb5c38ce692c6efe6e302b614648582c85dd61,15
b732d0a39aabc158ddc0b3c836faf0ec321daa96,6
6c0160faf63ac124e76b4525fa7907bcd4e4b4da,18
a3e0630f4c4ea544d598daf3b1ae3ebd3c01ca9f,17
d1d7f1f36ef0bd91e17216555d354f9dc1cf2903,7
d203dcff58c28dbec68b16f5e2cffe59a67d78ff,12
8b46418f22027d6a4a800e96ebf0ff82a0e36194,11
4671326f97625330e8161fa75b6f863d59a26e7c,8
796624f93304002b3e98b69a20a283484018f6de,14
90fb2de24816782452818568fe6da52ee6bbb790,11
3c0ecd2e9e3527a82ebd987d1b46d0046e4a2777,7
de24f2908a4cc4ae97de746e7b1032f7a23799c7,17
67a53e3eec89a2135603f458155557fa2d879573,7
92b593da750ed1b00cb7b240f45496b8402e3694,12
010676778be9990c79a0e8d8bb1d241add38bb83,1
11a847854f4c9785462f2891ca16e349d6aebed2,8
fa468b3a2749326362eb3f5041a05b9e9af8eca6,14
df3fdc6db29dae5452d9a4c3452a67d25b3487d9,6
ae2c17b3250403c9b23ed7855e6f606b60f3934c,15
e20d01cfca5a08c75f245aeb6e9d81a0e02450f0,16
031f04d2962b0f74440b86ef2843a609a42bee03,1
f40856caefd49e6e2dbd9c61f9a091011ffd5e7c,3
603721ca9104c5a60c8568e8b2f28d095ce91b8a,9
126cf04706fd464fcc5da9dfb15708d864871869,2
1d3db68db08cab00cddd295d2740f6f2cc4f763a,6
339cd5ad9c1ee1011a321449b4ec33bb7a73f5d3,0
b47c4c1236c3a0ca410bd5188014393526d331af,1
1a9f02a98c2e2c0d0d37709d7833d769eedb4ed2,4
3f779186296026ee3a4e943d55a2e119fb054a50,12
ffe0a3dcd9768aca19e1f0a243abad0f3fd3cacc,8
77fc104f69e5df8260c76df63021745a4a59ffd2,16
2e02392305fc3e987a82f7a0879333c10c7b1d84,3
c1b274ea6f18e3515881408bc730b986dadaa6b5,0
1ec48c19c21b1bd967d8ebfbc619cd5f08bd3c83,8
b9eb351345b47822c3de5a2608362212fb8492b7,8
d8f45bc9f712d640a133ea6d81797de5501bce80,14
ddde83848e4455e93d469c6f9b218a264e1d7a6a,15
59aac67aaa1873ff0860a879ffc94814789ec813,15
315a2b94b570831ec0776c19cf05aa7532a4a68a,16
bb58ad17d3d867dd4691b54c22b61ac46fa94f87,7
a5a1cd733653adb72229ac10ce299df0a22d3486,13
61879681bd748effa10dcfa45739d94376eb6bbf,15
2054b01cc539a78bd328e9b9045a604b89fb621b,5
f2e081b196bfa5129c4a4eb0ce9701a651862b91,1
f43ef94f7544cc676791124c62997964eee458c8,6
2531679aa113771ce14cae84cd3872cfce1bb0b4,0
26827da98bcbf0e2c8457044b5c9e590c080b5f3,12
34ec7b831a2c8d0eb598fa018861e17cdf06ddaa,11
b3197973c588b7f6c5a36d4504c4128ea15976bb,2
b61cfe3ae93274aa1df301b2d8999709f2f7b43a,9
636c68dff3ab44bbbe14de0c8aa0a7b14a393040,13
a2e6d44bec21c1aca70aba6818b6b0b4d988a26f,13
734df502c9a7ab0f72ba49a6f67fa1f668c3376f,7
0a836719350211b3f6726324acde5f2891714e0b,13
6512b96c43e20b41b1da973bb4a807840cc7d0fd,0
68f26b827b7ec62a0f47484ba93fe1c0083bfd54,2
7a717e6b6ad454b62a2a2a34e5fdaf8f0600628e,12
ef5ea37d32a9e775957d0676a63a4e6f23514ea9,7
269afa9c161465729259b17ac9c00f0126862fa1,1
053a1acbf37f7ae8c7ea05ff81176c5a0e02a781,18
2e349e448d00d31f678f866e867eb4d9ea9829c3,16
c1945a76a3a4768dbe623e522967fcdd305a3cb3,3
a17c0b2dcf1def309b16cc1a2c4834550bba135f,15
afb0470d9964455bd71527e0b0c7bb1092962c87,13
e92bd41babeb63179c989dc75196abdd5b58cd72,6
eff4edc783ecfc0c1598d363e340e03d98a5a4bd,13
8287ef93bc3e8754dcd52bcdf2d764bea22d1ceb,13
5d6feae81edb594c94a05c460432b6651d33f8eb,10
71a7ebb06fde1790640459bb878cee389fb94618,4
62af94fee214af06b694879e772a9e09143c4132,9
d1486f5740c885891163dcb317680ea111948085,10
f98ea2598c099a4dc0f001f31a38a1b4604dbf69,10
96f6fb417d4eed7140288eadb27c88745d0e7598,10
8ac7d1f511cff29389c4da50f6401a184e44236e,13
e4b151a9ad912f5983a1db78d7c13b776f731d3c,10
d7c822431bd3bdd85956b9d56f7cbe8a6010fb9e,13
1ab867803aa2c4879b1c5f09ebeea0b192a914c6,15
fbf86e701ba4797eeb14bbd9c5700dd9db8cf28b,6
dd5e30773ea92c8afbdc58ae29d54f3bc9948319,11
0502606e165ec745a0a4e751d9ae3a9b796fa7c7,7
194022fbe02f972f4c2a2c0d8c433e23aed5c4e8,2
e4e60585cfbdff5b8ae8eb2d5d213109dfecdc21,5
6074749ad8cc57b6beeac5a5dda7bea35a0fb62e,15
c6ab59dbe209f2cacef719c47b0250ca54939292,9
aaa7f24d5a6bc8e8e3c3c6f0eb6937f712017480,18
cf575519944be3683bcc279f1c843f81b80562cf,16
c9f8155170b19d635968a0e614dbd27a0c19f572,18
c321af2df9782b9bac96be0e964caff7e6688991,14
51c4a9dac413fa561eea794308dae03fb56b8bdf,0
1cc5c67922ab8cc79b5f70259754b6d24f125a68,16
75a2cd85a5a1b9b47aa5489e80f67cfb6d7bf412,17
7f383c243a067ef84004c1f3c5ebaa58ea57c0d5,9
36e58f32e190e361894f7954c2af67835673f77b,15
c7c10919f13118c76f34ff1da4f414aebfe73149,11
58f90d21abd1aafc17869e65cb3a3fe47617005d,5
f4357f177ad94692a4a24d4577e3148d10f651ac,12
d6fb4e919ef31f8f4da28efef547b5f31100cb32,17
30066c0f5d3512a05febb600acb2df30e2f38f16,15
ebe01c084cb5024a95c1d054a53fdb58d951ca15,11
8e75eca68f040197e3d9bcfbf543d0c5b8ece391,8
6bdc0f8813b2b26a1d27d7fd047adf22ba797c88,8
756b7f5f9ef215dcf72860a0ef6f915c75a88602,4
394bd347efb43972b64311655c1ce1c0e6403ca9,18
2ed1ecb0c4daa12ac93262d7d7180687f8efcb61,2
e30bb8f4fe32b2382d656da914df09f780f5c0e0,6
6de2dbf6f3156f44fceaee3014944c0ef79e14f4,9
397cfd72b74b564482715568c134c4c986ca0f6a,5
7bcfd4a021a34b3730b010c521fa21366d60ee6b,9
6729c279cbcba2a1889a1c949b50e1b69b00f372,4
99aac03a766f6667305b4e91615e8db4cd46b71d,13
1a72c55ab7086e1295b662815340cbad56f368f9,12
69d9241a1443a871bf7d4e65d2da47ed9a86bfa3,17
7b6231a55016a90fd75c930dfb9b439b6c2f59f7,10
58a3fcf08136674ffbd014c4d5dbee47da1e556e,11
199932878100e8fa2234facce3d3a2b4b24da391,4
b92a06211e306413b6bc45521551a7739e97ae25,8
488e176e8e6a600812e4762b24e0ea5d90de538f,13
e56ad3a3cfafb802199360d6f44ef4247a85b1c8,10
edf15517db3ccd2d301d6fd9fb1ce3b882014b3f,9
df90e546ce68043b26f50c0c136fd91d1a9cae32,12
d6d95fcef49f50315e0dcb342b1be722ab01ecfe,5
9767fdafaf32c56b8dc7db0a8434bf74239f1e31,10
3335bed02defabecfdad4c6c3c8a39ee65165494,14
e0942041f7a10f7df2e86256b69ee31689c59481,10
ced52289f0dc5fc6b60d3d0338e7f4d9561f641f,13
ab9c2500977d6d74a839fe60d4d965d99e6da506,18
c2fd180dad29410cd9b9dc9eceb856574b787887,1
72fb8b5096fb32326ef52610572109dd9f6b6c2a,10
6bd4192274cfc4bdb8b14ad055cc12d02d6c64fa,9
2984d2648022883abdffdc4a66e532d95b6d38c3,7
59a181547d8dba31bb51ff444bc3e1996fb67865,12
32adfe23ce181e5962e7d6af649adbe13741d6db,1
2b90f6cb30f582e9a34ca921fb28c67cbe48ffd0,15
9ba7a92b0556770c01a8dacb9b5547b51fb8bff9,11
13a82f4637ffc8d81a9c2da1377881c7c68e581d,3
b68407e90486e914451b38f3fb0d4b86a9451b69,7
b800f95a35046a5a1dbbd761b5f6d11cf9b4b05c,13
dd7a53e29f0ed91528f96aaf4bb384b74162d0e9,6
075ab3b2dce47eec0eac729364ee972c735cf5cb,18
308f1bbc18dc7baf699ed3647f983cfa93178c90,5
ab7a2f47fb68de7e463d8a8e75263d222b9623cc,17
3877af437057bdb77ca818ac54099feac3d42f1e,11
45bcc2fbdc4d794c02937076c7566941e4e1e368,3
48c4714a95449a2da06a10ab761e4204fdb81700,15
b968c8a357911fdd311e3290e14f725643d4c5e7,16
0d3a491af5f8aa2226ede1baabe673ebead3d3a6,3
5f0466a2026a5063299a3b3d003870956cf78c42,9
d68908b23464efb16af69fb6ce0938e1a4acc162,10
b370862f47475fb23e68ef55a583b1f65c19ea82,17
9e5097ad74e62957fd0f6ddca3924e6208238185,9
749d053f30e7e39b2af08657c9514399c13dd6c1,1
1d308b894c6073661e488058d2eb6cac1c90b246,14
40eaad138e3fce097ef2f63f55b0efeffd6226a4,14
9e82aa16404cd818e814ff58ce0811eacd179622,0
b105b9cb8958c468aa19716ad3c2210e4bad40ef,1
63ec893af63c05c76c311ca8943820886e2b95d2,4
da540ceecb7bfa4490940544175b6e57af89f619,8
a2dd0e724dc83cf6f96783334729412a064a3f38,14
0850940637baa48fe52ac8696b2308210ace9567,7
da9dd7fe89d6bc4c76942ab04860d10cc7ecb8fd,17
0c30d99a18d7010dceb12fe68ecb6dabe5647c3b,9
310635777f5dab89eed96c2f886ef97fbe457bcb,2
d2b7f2d9932f4714db99e89ffa46a13a4fa8d26a,1
e75929a6732a13c795badcbc24802ed201f37cce,3
562621efeb1832280118ff02b6621bd21705e3ec,5
ef29d6b8f4e6677ba20d160908922c11e119dbb5,14
3d6167e8b86407a64c8e6eb6f19fda44b114191c,0
586eaddcf2143f192e6379a9fbbfbb3ffd2adaeb,17
c766b11acdad3af988353e4bd3481feb56c8ed38,12
668504aa52f44b00c5f7903183dc5eb6b9e0081c,11
a467dd82c0fa6901189f20068bf4cb7300c5aff7,8
9c35fdf5824d0b18196822f2a5e9d1babcb2fa1e,1
fe99542c414704cdc511e3df146c8a120a3966da,0
9d25d59e2ea945ca9f609a9c5a58f92d7ca14fcc,13
7311ae51c71a6cbab121f06d7aa395a52d822cf7,15
38c140d182217e6a42d9768da4e75fe34082b78e,13
4e086ff7ec494280fccc872cfef6b52e5513a332,7
c86c092272b607fdd87f45e1a077a6063c40f0d5,15
74b8b0d28521397309ee4a39b2e40982312afa9c,14
417ab14769e7af9317ea630ba953b81ac1ea06c4,7
de47307eb041736d772e2a5b18145eca76818f32,13
744e6156e9b85990ca1c288c905c03f3f63621d7,8
319c0e6fd64f36e9110e5f3ebd6d6bc42cb36221,5
68c99b4c0c51d9cc89c50d0d328361f0520614ac,3
7db8c4e019add8e1611cd0f1d905046390bddd47,11
c7140d020dbccd8b9eb6d90fee64cdd5444e5310,1
72ab9dfa01921c745ebfde3290d900cd9e1db970,7
253d44afa41eeba67dc3191c9622f0ab569ab783,2
d206956247a8a22ffb6b1fc68d06cc12c0449e3f,17
f3faeebac90b5399d8cc10db343068d4f97a5f6e,18
31434326e1330a222e34365fed34160a295461a3,18
85ca4d0cd70f2c4b580c4b4a36b8716b53af5fdc,6
fe86f35de07bf2d50a156e34b7c0ebc183be9006,0
fdd5b956de3b75a615ec07415f6de7f7f4a5a803,0
ebedd3b7b031056dd94c99d00993d5e62762d8c6,6
39bc23203bb0c7517f28b807145170781f8922ba,1
048c5907cb17475894f5e70aaa82c73a6c338915,7
a9e29897c434b280936f17d2b927276054c17056,2
3e3c753acd3e512ce920b3ffdcf7b6ef3851ac92,17
7ab9367fbaff7f8a0dce861a6b90a7511029b369,6
715d0e9dd5e4ae9693206f9d1e2f1c805f1a6d3e,1
663969903ffc0bf35431ef54edc8e6716c0d44c6,18
2ba2ee6898008855e87f18190e18e2cca0323d52,2
d49622c693d6d2a8e06e52d9f5b64855846f67e6,8
3b0d65a99952e574360734c4e539074fb407e421,8
3a86c556e903f615fd22cda493c60398ef1115bf,16
ea30db716b5c2a91f9ac99125f818f7e5deda599,0
73b3f46f8b57272d01cfd868cca221814e4351c2,12
27ed8422fb4b36e90b46f7ac3546e33ecdf807b8,15
eef4dcf9a14f5154ee54cbf0a60d9cf4571607ea,11
b48c079259e1bc1f756fe3da7961805d3d0aa2dc,5
67edfb57a91262662ec8264b4b96080c0e9ec461,17
f25582c77a11212fa26f60c3b0c6a7fc646a3f25,11
efc71f458c46a61ee90bece7b8f5659a5600604d,15
42345a61b3ab6e589232dfb838f6c1e2a9d1369f,8
8caa9d0291051b9db1dd220605371e8b7dabd2e6,14
2bebfd77e8d409926ed11d5659f5cb3eddbee453,9
e2ee2eb17597eda06c5939a53065185cf988aedd,14
de3f26a4965fd8f520af3fe9f4dd42dae283ae18,6
60c3b3539369535fbdc862f9d5cf6c2fad9b1d32,11
76b7e6ac62742e4000d3ea5db01e5dd0af719b6c,5
557830fdf7e336b586c03a86402b15ab33e453ac,16
7625df819bf88e82c514b75277979601007d1f74,5
7905b0e376de43c1867d1ee9d2d4709f3bd5b839,8
9758812efad4fa19ecee75472bfecdbde8857b8b,10
9bfe0e3e997faf40a5933ef694ae6d71bba65b59,6
b052ec586659bbfff0c30c1498c08e4aed76c582,13
a07bcf49141979f05dbd6aff5f28c63cde9e74ee,5
280c6b80103c951500fa4acfc70ff78fc519266b,7
125f0d7e4bf7ab679265afcf99fd2101eaff6769,14
850129af9519daaba87699d7ebabaf11eaf19a62,7
3d2a0aa0ee252cb2875d05751fdb1101e4d6d7fa,3
b645bd7f9417f69c7c123f3469cf23e9be706316,11
28163a0c676bb13e46514ac8587460e68de25656,5
35bfd300441216bb3ca9aacd113ac16524d21d7a,15
79491627473da778d02a7f5cee1ab56edc600f69,17
221a383cdff5a036f0f5e43320bc26958346c7dd,7
6d3fe267c56c38c18e9384b2ec7d7fcfe3f6510c,2
b9b5e229827c908b16e657ea2aaab0ef9395465e,7
b5de4d65a6dac44269ed29176ad156c15f39648b,17
de14ac08934f9c0eefb4405d22aa1e9f694380b7,18
26db3e98ef1137ead7a9835048d8f714ac247a09,8
11037efe5e6e8fbbe748626a5c8a1f0c850fc57e,10
cc523f80e3661a95e2f02034661811b8b6ef53e5,5
4300bee7cc9c5c0e2254e31cfabe390721bfd88c,7
298df87530ce4f40465b918121a1ba1ef4464855,4
d5c37c10952ba794d4bf75d8a00acfa4e5d1e834,4
be4287786d7bb5d951051f5d69271b7cf4f547d0,8
3a37a9746b4ef044a8054950d5e9a931eb2ab894,10
208ca40407a2c3f351e208d445d50205ee8cdc56,15
0b534e1c2f04ee188d5c10aa67da85e3ddf51c15,6
33146aa49346519e56edef8f5534159748458b83,4
40a8059a846e6e9cb58cd960e9c45a1550b6ea54,14
74c7fbdd0fbf679c1bf6f4e4669b10e2b4256af1,8
4b77f0782dd4aca7d80fc1437a1b77508d9c0002,13
612389fae22fc609d008f66a86ba0a3aa915fd02,8
b644bcc3b6fa4456e2a236b97ae33f3f53963a06,12
4b63a910521d5a5eefb7259c259d2d38e0c6e62d,13
74a0449b9740bf657db56469378c60941a17e255,10
1a9132153d00c59bf4dee83acdfc55b90a44fa88,0
ea76875620ae42208644a8b7eacc26842122f355,0
9686b802c09152032a803a4239ab1c92ef6d5951,5
b56b654b7e790e371496b66f507318fba2b4178e,18
6179792f1067ab260d088e567962ab212dab4ec2,8
7fe27f248d1f505c1fa94cfbff2b84f391095e63,7
45d70adba75d059c202a31eb63adca3a7ca7a7c3,9
3b90ebf63bd393447447cdd31339b3090a098cc9,8
a2fb4e514e8d2217394f3cd700587251eeb47d37,10
15878fe6c7642615eb81098e7f1d8953d01c4ed8,9
7e0bb5a863a3c62df06d9bc9c61e2762a2876cd1,0
303071b1dace020f52338e6d1dd919d87aa52efd,11
59df924c398e2933de25e19dca208f04b27a7651,15
ec0d48883896459963f4fe3e48f276c526e1c72d,7
48ad41d204b64318fa8c90662b7d492a6eaff933,16
27a5573a8aef83ddf9983c4eabb8b8c2dc1491b5,8
6d87ee0225db175c1b20d2121b0035cc65cda52f,0
2bb10ae507f65d1a12d6e7bb938924dfcaca7b5b,6
8b7b0a6c0c7ff8e1dc08ebb3ed54b7c91c88a240,16
2941d8909b7823cda9bed5adb83e3b7ac7f8ffcc,9
32b7cc820f6159e7da3055dc44a140b46f763f43,1
fd44ec3c6dd250b1ac845dfadba5dd6551a2f1f2,11
4e9b97f50aa562e483db36e02f7298d0b372d14c,17
b18a220971ed59c5ca775ca16d70b386be519339,2
266ca95372e0c4807ab7a23f266396159302dbe3,16
7089ee55fbcafec8629a0381f836e29068586037,0
3e4cfe5d4674b1fcae95b4516ec022e1ee5083dc,3
07903672302ef69c60331b3a1d95f68be878c50e,2
de5977e60ea8b1e8efdaa0a73ad91108eb729d13,1
113eee745ea75fc583db3e8cb439ea8c1a4aad40,17
52d8f26276aec33e0ca470ecebcf37f78e063843,4
d47b783791754510e71a9e9c4c0abb485bb4135a,5
86b5d7965f2994363a12b9238d78e295e959069d,9
9c14ee1ab9d0002bc33f3e3b55cb6740c1ea2f22,6
1bb51cbb3723b9aa1441036a083ba68310c16e4e,6
cd69549eab00c091d017102e524b560c70ea45e0,2
eba40e7e8334d24e64b3be5b37d6d7b744cc4900,11
91e951562009c7af21a9863605e4f77e32edff67,2
dd06d688cd776d676bf068f7d0e172efdce53164,14
37e5ad0e1d56c85088e49659840371d65ca97650,18
5299b9e85ac4eaf4c15f3c03bd33f196f9fa1d96,4
33ab9dbc6dde029efb32c5250996efc81b0ad1c3,12
4e9c7b20d63da8a5657cc73eb5d872e95fc60cd9,11
e09599c5c8b092ecab9902495324d178e3b6708a,1
0c3c7f787ebd51f4ff3b7cb648574ad648eb2769,1
ca0c171df2b98b70bf117cc929d70151469598a3,13
570a6ee2c43d3f0840625cd938507926a6e3c084,17
836b036c8d0994ab249926b346dd9f8bc5de6961,9
9101177d3b708d8c59f36a52d47613a364de27c4,13
a135c3881db86984883c8aef038456c249013cfa,17
67562e61fd06c81b55b88203094dfdf0943a6239,6
2c604c66d03c1d4cf9f76c95e51dea2ff7134329,16
6861d2bd7c8df1452269985b4a6a040fad9743cd,16
4fc3d9a3f4adf51e2219d7afefccf0d9c1f32254,17
466a3e994c5366922360a6af9f9873e470485464,14
56153c0f4d1f30da1d7dca55e3e7336236874d5f,16
aaee6638d639ac39454e36c90182c3761067e316,15
56fbac0a545c6d6a86af47a8f10ed4a5b0b72970,7
7f5fbb10e2259932e020c9a1e001b68f242c5177,14
1218a5fdafaa7797af5767a51287bbbf6442c1e7,1
44f52f64db734e48f6fb028f6fc467145ed28fad,14
ee5ee96c515c771da73a92c438b4057cf82320b4,13
613d6a2cb0a3c1dc12b892cb7d116748377e7eda,0
7211224625d9c284694d51d2bba05a85c78db3a3,15
37cc9fe5ecfbacb3fe1b67b25fbd51c65e6acc69,4
31286487807c576cf203dade6c07d2f49a3fd55e,3
f3998eb582f1b91f1acd3b23aac36e459004da57,2
1a1ea1daea73198a19f54b9b0e301e3d34c53042,9
0b6b3158a1798890de0546710220579a06dc905d,18
e6311c2e7f5307a709a37a489577479985b3fca6,17
cd928edc47903df74b89d9d1eb2ccdc15682c6e6,7
415d7479bb26ae287604efa298950b1897d9c96b,6
d45722235cda544a4b2b47a4e9c63afb896a690f,16
d378b748c87e0e93ac3cad84c83042e4a3c254f2,11
ea3a768080e85869fbe4ff9a3d6a1d2d15a2b2fd,15
0b714fd297e25c8a46127200f66ae147814039bd,17
15510c63ba3e3024be5b130ada836610f04680cc,11
ab520f22166895c8848abe5076e4764ef318ad77,1
4349eee6d15022af38eae8e4b8447ddd4fed9cda,16
92a107faab5ec63e20356dc50867d7fd7e1cb767,13
21c652d1179d178a57dd431b37ac20af59a71c1a,6
9ae58917f7de20c2ba46deca8bf80ae987436937,13
c427efea15a1b71e6577190e02cbbb6367f0b160,11
a75c3c5c0aad234e7fba21efc7055efb3903d4a6,2
65ec5824f6a997df0322827285ee691510b4527a,4
85a4005d547a3d1e9368e8dc559138770cd82a11,14
7e1ebde7b3b3e2289f1057f19de850696a22614f,5
2d534d485137ee8d253a6b8114a23f325265ecd0,8
6061824c32d2b862fe68f7a0605160e5121ef045,0
96d1b8f43feb9ede13d2b5554d5a170994ed7938,15
987bd6252ca770b877ebd900bec34b5cbd52d439,8
d329189e4660a17c00ec41aff16e45e59a0e7a76,11
45cf572d310cab8592df04685b80da8a1e78389c,16
aaae18459c5b3e67f56283cf94bf0a4f67a89b24,18
8f6e894db8e6e20b78ce7645748c8a795ebb43bd,15
73ee9e6fba071ad76b1339cfc9e56b2f50968106,9
cc2e97270f896a751b2695060ab1cb735aa3d7a8,8
0a209dfea6b72c5502fdb51920c9fe975b01fddd,17
2288ff7331eac68770b9d0d074b1559a3f4f6f03,12
e68ea01ae2a6811dc4e3b3b7711e934c9ac42f7e,10
5d65c30ed786cc499a98587c0eaf27977d465892,10
84425c8bb881b2268dab56f648a3d6c21c28f43e,15
9c4a04a2e6c2c2745b39b95f0ccf544d364baad2,13
299bd9b4a350dc5ba098fc9bbccc73ecbd3af8d1,2
efe3ecc7e6ac411ad2227fca32c06408e78ad72c,2
fa52af02c5f9ed253d7dcde3bce6e3fa1a67cb15,11
3f40f47b8bd2d8798539a45b5078f18467d3ffeb,14
908bdfccdba43628f1bcc30844daf423b7c34835,13
d95ff1e6f2b07780d7680900d91b4da72ce9cc29,7
1fd1e85828cd5a803d285003866bbb7544b1cc5d,6
f584c4db2ca6b02d4e9d435e0326041fd16e69ca,2
266d4906e8b8ebd2534c5ba2828c9ae07a1435ed,14
80479783f1b94acc109b08258125e3757107ebea,9
a291ba630ffc4ba389b447cecc7e31e02017c90a,1
6aaa340b5af46411dda9e4265b879a17fa546f33,5
03d273cfd45b2f05ee477516282f779099efa6d2,9
9bcde0b704b03859606a5a6a769a35e670516fae,3
0ff914793797e078c0fcdb429687608f0f952f87,15
fe2f6f634381c8f52303b7ef9fcce99203fd6474,9
33345656e5c5c8934974bf28d05ef20a9a57e56f,15
0253d04c573d905b0dd2b0656a77e88cfe6cf97a,4
8c9d798417c50c201262703b876d8a67793e833e,11
aea46c7e4ab5a8b64ef0a24f1c9aed0434619a5e,4
8cdcc82c98c611ba1a892ac0833dfb1945e54151,7
6b4b9c55aac25a1450c1cfba7d61c169917d7b19,14
e81927fa9a5085c4dd1e461eaccbe8d382af9973,11
c5cbac3f4ecb34a98e5ea2ee5c284495cf669381,6
333e4a7ce46efa9bc608461b9db34b3e9cb140a0,12
3a0306bea394a7f57c0ee24fa8e015c74759c6cf,7
91b63522709bf37a7a65907ad3abc59454479a62,12
2136d450c5243a12644a0239a5b0369dc5d9f19a,3
571a34bd790d910b76efce0da80b6bceb15b7940,11
354d9b1d031ff57275e2852dd621759cd97b37f6,13
a453b400702949ce7ceb56413ad4b8a66c93b1b7,17
8f32671a2b2738b5a5b865df701b383614b6017a,18
60c057c3755a79c2deeaace5ad094c5e30af11ab,6
776f42ea7b61bcefea9ae2451ad840061f0c2831,3
e9ef9342b3850258f75f4d683be6f5f1b0aa8c0d,9
f7317e5a8aec9c08282be1bb090a02e6ecee1142,7
61da901a76fb387a50108609b16f2dcef8af4f3c,17
3faa79f386605e50f5a6f3e1ac819ae4ab4e66ad,7
f3956e1cb92e8f1d2fa0b7ea3be1b5e46dec26f3,14
4547b4a63c3cbde27a60c846d070d1ff4deb18a6,4
143d41a786163825a90d15906e9d1233179194b4,4
d80d807be290c9477a28d3e16c4337747f7131e0,0
6ebb47179e22dc4861eeb912a419cb3e2b33d800,9
3451297785222ed4620f0b85581ca1d4e8a590ab,16
f580432843ed69a6298352f10384d18d472ae6d3,4
f59bcd4011f1e7db07b91c2d1d903c782c211c05,2
7cb2e25ab7a2f19e5e04c151dc128a6d010ec841,0
26edabee6d2a73901bbeaf9414140199a120f9c3,11
d0320e288d0d75b0eea246b7d461775584867a97,17
087793fde0165b7511070bc35b6c15eace4d0aa4,15
a63030ca9fdaf0d26362d7829a588fa269350342,18
