pid,clicked_pid,similar_papers_avail_at_time
038df8f5f00817e29bdcb8822c905fc4bb7718e9,78404dae63b6939d9b858211aa0704633188b7cf,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
e1e6eecfcbad0c2bd562b05bd4335db4a7511683,f91c604dd1ffb2cf5c1ea91b6bb90b8add2424a4,"82d9c1f4fdf4256571c835012bca789c262ef01e,0cd3303d4d8f44313810a8e02fcd57c29d943173,c9751952603ced82b47c030c205ebb51a9118d67,fbef17d411d66b90f1a3ae17c0c66a2a0fb208f1,d151d53eed68737f60c79bdcbe606f819714c586,f91c604dd1ffb2cf5c1ea91b6bb90b8add2424a4,95a2016a62abd761a1c0f0e1088b6a2c14990a4c,9b7e1674775fc3775c9c1a1da4b57c1e0ed2e821,16d58c05d356e3b362ef59a7c1ed44ac52f23f8e,df447b53f8f4615bf44b6a72de122c26f44fa6e5"
cf5eb1447a8c75d210fd92a05a5b2758b8d12f94,0a905941ff6a32ff1ab757ea48ef173fa3a27522,"0a905941ff6a32ff1ab757ea48ef173fa3a27522,bd2aa417d175eea9277587bbae4f694db22ea1fd,b5db3789cbc8309eefc6f9381b77c5abf2b035e6,69654052dcf32f2bf19e00ea4ec7b467fd2d61aa,bf9e957f49adbc66709fb31a515a0a1d5f9014bb,9fb116c2e8acfb019ceb6e71798fd341821990f8,4a668958f20c9cd5dc3b79b7b2a6f7e9d6dce9c0,44496eeecc09a1ee4b35f12aab13bca8da791c6b,52030716292acd2c16273063aa80a9d24a6cb963,0b873546602f78dd1ba9898c7f8ffd01ffda4c4b"
c0467575a6b7287b52f0050f70eb6d09b43f7f69,e6c60adbab46596e7225e2f1f870298c328685ff,"59f21e7860bb1361f9ed435b6d5d916fee11f210,a9cce744175e0f4cc29d8c49f2c03b08307341c5,697b5511ab74354bb3d9b4f935655320166d7824,f9067201390a5567ae1c2bf57bcd1b5deaac3965,e6c60adbab46596e7225e2f1f870298c328685ff,78e6d4141da01cff8c5d609578d31068e172b356,39a95e3cb4af909e01d8b888b06318156ec4a753,430e6d82baee5b11ffdb665b096418eae71015ae,e3576327ae7eedd6c260c9dab970dd8d97d5fcd3,c2d5ec53e5dec08160aeee97c4cf5339364c72cb"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
256deb72c074cee28fd9d5d71ed40eddbaff2b35,690ce98c030c0de070cda0a0a72f8966e3664052,"436072d3ae57e0c094d08e6bb6c5d3ef56f3f8b4,f58c59a11d74801fc2cc3ed6ca908ee076eea3e5,4dcda4ae8ba46837662b8467854c26bca7802270,1182e3b6f174850a090f20b2c47a99a23b6b46cf,f196aecf0a0fbe4db8c6d84d18c55c42b675d181,2d43f25216320290cb45e605323c3aa78a804eed,aaa85b20b1e641fe2637c873050544d8e9aebc49,b87529e3f72abb00359322d3937c5763be0dfc11,a34b18007effe1ae26638384cfbeddbbd5eac2ab,690ce98c030c0de070cda0a0a72f8966e3664052"
b9455ef136f51fbf7b3cf97e37eaa18ab5f33340,52a4f67305657dc71b02f11e913573fdeebd5467,"76e3ff4e0c2856e2ca9c7da40ec3adfe665b3b49,52a4f67305657dc71b02f11e913573fdeebd5467,2b75e9527aee7267d8bdc764d1fd60a3c07e667e,2f93877a1e10ae594846660102c1decabaf33a73,2c57ab1728879e597461470fe1dfa30ca30a48db,4381b19ef3963c771792dd14a3a5eae7d64337a1,59280839fc71b979f5df975d7cd41e933ae9ef2e,db9316d1f603597d16ec71219b671735ab94d06c,5384fd2d89fd5f5203da964646607d4adfc64de9,d420a068833d66d401598e2f3292b414a6c2a340"
cf5eb1447a8c75d210fd92a05a5b2758b8d12f94,52030716292acd2c16273063aa80a9d24a6cb963,"0a905941ff6a32ff1ab757ea48ef173fa3a27522,bd2aa417d175eea9277587bbae4f694db22ea1fd,b5db3789cbc8309eefc6f9381b77c5abf2b035e6,69654052dcf32f2bf19e00ea4ec7b467fd2d61aa,bf9e957f49adbc66709fb31a515a0a1d5f9014bb,9fb116c2e8acfb019ceb6e71798fd341821990f8,44496eeecc09a1ee4b35f12aab13bca8da791c6b,4a668958f20c9cd5dc3b79b7b2a6f7e9d6dce9c0,52030716292acd2c16273063aa80a9d24a6cb963,0b873546602f78dd1ba9898c7f8ffd01ffda4c4b"
cf5eb1447a8c75d210fd92a05a5b2758b8d12f94,4a668958f20c9cd5dc3b79b7b2a6f7e9d6dce9c0,"0a905941ff6a32ff1ab757ea48ef173fa3a27522,bd2aa417d175eea9277587bbae4f694db22ea1fd,b5db3789cbc8309eefc6f9381b77c5abf2b035e6,69654052dcf32f2bf19e00ea4ec7b467fd2d61aa,9fb116c2e8acfb019ceb6e71798fd341821990f8,44496eeecc09a1ee4b35f12aab13bca8da791c6b,4a668958f20c9cd5dc3b79b7b2a6f7e9d6dce9c0,52030716292acd2c16273063aa80a9d24a6cb963,0b873546602f78dd1ba9898c7f8ffd01ffda4c4b,bf9e957f49adbc66709fb31a515a0a1d5f9014bb"
fd0b6a4548d7aac8e7cbc8d25c0d639b8a3e9b87,8c29c502731812dd56f28cb4eb102ec8f9ec38be,"942150aaf856d82458db56f3eab4d9fc12f6620a,8b7bd175c6a7bf320036e5f994aa1787c127c312,8c29c502731812dd56f28cb4eb102ec8f9ec38be,3ff203ecb8bf0fc7584d490cd2cfb13eee2a0265,e3f193a699ce02f529a0f493cc65f7ef9023c9be,e280917be35fca322ad7ff20453be677a33439c3,07bcd196466394e7630978ee5824e8eb73ead98d,ece67b13d983600315371879116a1d48d6509feb,d5f2abc8d5ee21c57a9aa5893cd0d24440d7a440,077b01d4eb327070311ce4eb15f6ea6ede0b22f1"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,6afcc4661ca3b46165231b07a5f8c8fedf82da8b,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
02c0e6c57784aa7fd9958446a03eb40969ab8f44,61ae01d1546fc6c86d44d1f2c73a35363886a1aa,"58ebe404ce121d8565a242818f030858972dbbf4,61ae01d1546fc6c86d44d1f2c73a35363886a1aa,95d9a438d2cb44bff3a6762df1c3f3969a012853,93a5f1e4d65060bb66dcbbc92516b0e344263ab3,5bd21f7b15b80aac378b4564447dc0c423760f53,c2ceb1cec035e23976ade6f8a5b8d130ae207561,5749101dbba2e959879c7f48d353fbf400fece79,bc5a6a74f6202e906005aeb4e36346e9d58de0e2,b1dc0cb26e3106b269954b711e7b805af3e8a4fc,f4aa9d8395c066973b1e8d0df30957b27d5045bf"
46cd64901ad27dce5398065511657e646e8e0081,4c71b10ca8799cc4685c8712d3791ec7ff0791cc,"3a83fbc9e5b3842f2f35ddf0b9e1b78b86e4d62e,a8e1c131eae293f95acf629f7435b0d8fb1416d3,390df16b3cdb872610478722d79f2c73d5626523,4c71b10ca8799cc4685c8712d3791ec7ff0791cc,c4fb28121f32dac5a4807ab1c45311266736e634,d4e7ddb234b338130a5225111c6a130a9fba43d1,980c451824e49949f2b5f113bd1e73c135995944,5f24cac5437aedde295dbe26dd2f8cd524b99c8b,05945b058b4914aab9af97456c62b3feffeb611f,b0c2315cb4afd728757969bffdba3c4e4a1b09c9"
cf5eb1447a8c75d210fd92a05a5b2758b8d12f94,bd2aa417d175eea9277587bbae4f694db22ea1fd,"0a905941ff6a32ff1ab757ea48ef173fa3a27522,bd2aa417d175eea9277587bbae4f694db22ea1fd,b5db3789cbc8309eefc6f9381b77c5abf2b035e6,69654052dcf32f2bf19e00ea4ec7b467fd2d61aa,9fb116c2e8acfb019ceb6e71798fd341821990f8,44496eeecc09a1ee4b35f12aab13bca8da791c6b,4a668958f20c9cd5dc3b79b7b2a6f7e9d6dce9c0,52030716292acd2c16273063aa80a9d24a6cb963,0b873546602f78dd1ba9898c7f8ffd01ffda4c4b,bf9e957f49adbc66709fb31a515a0a1d5f9014bb"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,5f155ba556c8c0e22ead585693fbb1b61ccff50a,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
4756399e08c1cb786e4baeeeefc866570050ecb7,bf4d4a91828e524c366fe2c53f1d345fd0eec821,"be262a136720dad893610ab53c1559613dda431d,bf4d4a91828e524c366fe2c53f1d345fd0eec821,d632593703a604d9ab27e9310ecd9a849d405346,15ba54100f1fc0f396a26a3032d8ae5098ddbebd,adf434fe0bf7ff55edee25d5e50d3de94ad2c325,ccd05624ccbe1077d740a85d17aeb917f8ad8106,747945c30c323f06f2864cfd707a8e1f2c290fd9,956b3ad1fb3f405f7a1d8b4e72bb94db358b92b2,11a6bfd535ee444a76da0f2cd175e6982baab065,3c97ad6e428ebc77634a099fbd8c5cc492aff0f9"
4756399e08c1cb786e4baeeeefc866570050ecb7,ccd05624ccbe1077d740a85d17aeb917f8ad8106,"be262a136720dad893610ab53c1559613dda431d,bf4d4a91828e524c366fe2c53f1d345fd0eec821,d632593703a604d9ab27e9310ecd9a849d405346,15ba54100f1fc0f396a26a3032d8ae5098ddbebd,adf434fe0bf7ff55edee25d5e50d3de94ad2c325,ccd05624ccbe1077d740a85d17aeb917f8ad8106,747945c30c323f06f2864cfd707a8e1f2c290fd9,956b3ad1fb3f405f7a1d8b4e72bb94db358b92b2,11a6bfd535ee444a76da0f2cd175e6982baab065,3c97ad6e428ebc77634a099fbd8c5cc492aff0f9"
cf5eb1447a8c75d210fd92a05a5b2758b8d12f94,0b873546602f78dd1ba9898c7f8ffd01ffda4c4b,"0a905941ff6a32ff1ab757ea48ef173fa3a27522,bd2aa417d175eea9277587bbae4f694db22ea1fd,b5db3789cbc8309eefc6f9381b77c5abf2b035e6,69654052dcf32f2bf19e00ea4ec7b467fd2d61aa,9fb116c2e8acfb019ceb6e71798fd341821990f8,4a668958f20c9cd5dc3b79b7b2a6f7e9d6dce9c0,44496eeecc09a1ee4b35f12aab13bca8da791c6b,52030716292acd2c16273063aa80a9d24a6cb963,0b873546602f78dd1ba9898c7f8ffd01ffda4c4b,bf9e957f49adbc66709fb31a515a0a1d5f9014bb"
fd0b6a4548d7aac8e7cbc8d25c0d639b8a3e9b87,8b7bd175c6a7bf320036e5f994aa1787c127c312,"942150aaf856d82458db56f3eab4d9fc12f6620a,8b7bd175c6a7bf320036e5f994aa1787c127c312,8c29c502731812dd56f28cb4eb102ec8f9ec38be,3ff203ecb8bf0fc7584d490cd2cfb13eee2a0265,e3f193a699ce02f529a0f493cc65f7ef9023c9be,e280917be35fca322ad7ff20453be677a33439c3,07bcd196466394e7630978ee5824e8eb73ead98d,ece67b13d983600315371879116a1d48d6509feb,d5f2abc8d5ee21c57a9aa5893cd0d24440d7a440,077b01d4eb327070311ce4eb15f6ea6ede0b22f1"
127afc850cfcef01556f8efbf7410dc1dfcfb30a,b98d0bc7462f2e2b908c640892a5107853b6b624,"09d415d78486521ceff851ba77f3f7a733d4786f,a7b58978db2a36b3f18a5a260bf741227d83043e,b98d0bc7462f2e2b908c640892a5107853b6b624,9f8ad9a99a8fa9505b7affd0c2f83acdc01af3ab,fa246a2b1c523e4f329bdeb2b75647ba4fad85eb,e79757ef1d9644b9296e0490ff4f8f6d2d0afd0f,b3536f8dd23b8deaef94bc58e842e330a4cd543e,6a7fe6f3f81f874a5564726771ce7e653b6992a8,decedc21f94950d8fc706a700b6929badbcc0f91,a2083b48844582efd32e3489f9c2fd80851b55d0"
cf5eb1447a8c75d210fd92a05a5b2758b8d12f94,b5db3789cbc8309eefc6f9381b77c5abf2b035e6,"0a905941ff6a32ff1ab757ea48ef173fa3a27522,bd2aa417d175eea9277587bbae4f694db22ea1fd,b5db3789cbc8309eefc6f9381b77c5abf2b035e6,69654052dcf32f2bf19e00ea4ec7b467fd2d61aa,9fb116c2e8acfb019ceb6e71798fd341821990f8,4a668958f20c9cd5dc3b79b7b2a6f7e9d6dce9c0,44496eeecc09a1ee4b35f12aab13bca8da791c6b,52030716292acd2c16273063aa80a9d24a6cb963,0b873546602f78dd1ba9898c7f8ffd01ffda4c4b,bf9e957f49adbc66709fb31a515a0a1d5f9014bb"
fd0b6a4548d7aac8e7cbc8d25c0d639b8a3e9b87,077b01d4eb327070311ce4eb15f6ea6ede0b22f1,"942150aaf856d82458db56f3eab4d9fc12f6620a,8b7bd175c6a7bf320036e5f994aa1787c127c312,8c29c502731812dd56f28cb4eb102ec8f9ec38be,3ff203ecb8bf0fc7584d490cd2cfb13eee2a0265,e3f193a699ce02f529a0f493cc65f7ef9023c9be,e280917be35fca322ad7ff20453be677a33439c3,07bcd196466394e7630978ee5824e8eb73ead98d,ece67b13d983600315371879116a1d48d6509feb,d5f2abc8d5ee21c57a9aa5893cd0d24440d7a440,077b01d4eb327070311ce4eb15f6ea6ede0b22f1"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,5f155ba556c8c0e22ead585693fbb1b61ccff50a,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
cf5eb1447a8c75d210fd92a05a5b2758b8d12f94,83353736983128aeb119089e34d76dc4cedf575c,"0a905941ff6a32ff1ab757ea48ef173fa3a27522,bd2aa417d175eea9277587bbae4f694db22ea1fd,b5db3789cbc8309eefc6f9381b77c5abf2b035e6,69654052dcf32f2bf19e00ea4ec7b467fd2d61aa,9fb116c2e8acfb019ceb6e71798fd341821990f8,4a668958f20c9cd5dc3b79b7b2a6f7e9d6dce9c0,52030716292acd2c16273063aa80a9d24a6cb963,0b873546602f78dd1ba9898c7f8ffd01ffda4c4b,bf9e957f49adbc66709fb31a515a0a1d5f9014bb,83353736983128aeb119089e34d76dc4cedf575c"
cf5eb1447a8c75d210fd92a05a5b2758b8d12f94,0a905941ff6a32ff1ab757ea48ef173fa3a27522,"0a905941ff6a32ff1ab757ea48ef173fa3a27522,bd2aa417d175eea9277587bbae4f694db22ea1fd,b5db3789cbc8309eefc6f9381b77c5abf2b035e6,69654052dcf32f2bf19e00ea4ec7b467fd2d61aa,bf9e957f49adbc66709fb31a515a0a1d5f9014bb,9fb116c2e8acfb019ceb6e71798fd341821990f8,4a668958f20c9cd5dc3b79b7b2a6f7e9d6dce9c0,52030716292acd2c16273063aa80a9d24a6cb963,0b873546602f78dd1ba9898c7f8ffd01ffda4c4b,83353736983128aeb119089e34d76dc4cedf575c"
fd0b6a4548d7aac8e7cbc8d25c0d639b8a3e9b87,8c29c502731812dd56f28cb4eb102ec8f9ec38be,"942150aaf856d82458db56f3eab4d9fc12f6620a,8b7bd175c6a7bf320036e5f994aa1787c127c312,8c29c502731812dd56f28cb4eb102ec8f9ec38be,3ff203ecb8bf0fc7584d490cd2cfb13eee2a0265,e3f193a699ce02f529a0f493cc65f7ef9023c9be,e280917be35fca322ad7ff20453be677a33439c3,07bcd196466394e7630978ee5824e8eb73ead98d,ece67b13d983600315371879116a1d48d6509feb,d5f2abc8d5ee21c57a9aa5893cd0d24440d7a440,077b01d4eb327070311ce4eb15f6ea6ede0b22f1"
692c8a317487f44c0e4830fd83a18d273e6648a0,b10f629ab0783588f834b551f4c2ee685b668bd5,"b10f629ab0783588f834b551f4c2ee685b668bd5,dfc9d029ef1bb66b77e9ca70bd6d0e25b2b0402e,050ecf8d2820983fd5af5d3b05c78714c21e1b81,89d969c2a47c103a8a1c60b8c7d460f114a64602,7eda48039c1ebfd071b566bf4896c714e1eca2d9,ce19bfaaae51cbc1aac74c3ccb1e5e80925c6c40,5999490b8310b483d0dcb48b82840601f003a44e,f96d59305727b4a00de1fbdb8ac88af337576e19,1c578c2a5dc65682f244f607ba13a81ae8d2a949,f83b821c10a3a7b6715c598ad5aad3ffec5a48fd"
11098e335775e7755613c970f4d4f8007894a8d0,1cc9083ce940430e58bee209ff8649eb1bebf401,"1cc9083ce940430e58bee209ff8649eb1bebf401,e3b97765becf2273bf7899909379a4ff050dc3c5,7fc1c800d106164ed4a302fbd394072dd360e244,e9278c0eca2cc930183f3f771e34dab8febd0317,3b805064955f23b8924378892ab38ab58edce9fb,16c4fb4303abb561b7dca1633994329324ad78b3,0edb8ef25aafc699179addd50f8d0c22ba61c208,d4a17ef93a5e46c28bdd81307c258f04cf893642,e6fb939f66c046446bccc6f850e631b781ee38fc,5e5a3aadefd01bcaaa2cd7676c7485a7da5bad01"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,78404dae63b6939d9b858211aa0704633188b7cf,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
fd0b6a4548d7aac8e7cbc8d25c0d639b8a3e9b87,8c29c502731812dd56f28cb4eb102ec8f9ec38be,"942150aaf856d82458db56f3eab4d9fc12f6620a,8b7bd175c6a7bf320036e5f994aa1787c127c312,8c29c502731812dd56f28cb4eb102ec8f9ec38be,3ff203ecb8bf0fc7584d490cd2cfb13eee2a0265,e3f193a699ce02f529a0f493cc65f7ef9023c9be,e280917be35fca322ad7ff20453be677a33439c3,07bcd196466394e7630978ee5824e8eb73ead98d,ece67b13d983600315371879116a1d48d6509feb,d5f2abc8d5ee21c57a9aa5893cd0d24440d7a440,077b01d4eb327070311ce4eb15f6ea6ede0b22f1"
582922ebca42aada1cf53fa82e1d7588c21cb2f8,a6d39fb77a7688733a14876b93f2c04745293f54,"59e52a8d5eed38fa2e354bbcc541cbf4e5ce18f1,5c8f9c610d3deaa9eca663f4f8eae0b9f1c2b427,ecc11eaa22d10a67574899b36895777d1ad40d7b,6fb4c18caf1c8cfa443323422b9efd70482dea1a,82a156f1a5739cafbf9233c6515337b3e0cf32fa,433eb4756ff050a1b281831e1df6b1d11cd85f3b,7c98a207e85ca1921d75762dc4cd9bb1d56f8e66,fe29e88d2e6bcd20e414c8ba177aee2529019cc9,af946849334a5956587a624cfc7c0b3f9c3095cd,a6d39fb77a7688733a14876b93f2c04745293f54"
035f073388feb8d38d1ddc1a71171e6fdadd8bc9,768dccd8da3e878ec45f54de195f6c972ac5e279,"e7383e1ec5faf2c57e3598c439cdacb1e0f41ca3,78c1c8f27c988484d3b8e46dab474a93d5a97473,39e1b36a48386472f20037e25285aeb9b6e0b07c,ee56653dc2a2758bcb8372670d771e64b5b5e0c1,20dc2942e659d40a8d84e00ea7b0666788d3e050,768dccd8da3e878ec45f54de195f6c972ac5e279,8102015dee9961e61898d6e19eb9c1802c2def62,b3efa377405fb8d3506204249f7325167dedd384,40312f7bef91989c7e766acd343982d72d57baa2,4830ab57f52fc6c68d4b94b447c914e011c309fa"
6899f1ffa782211c129115738434f2b3b243d4ab,f6fd6e981f40185efa0020bd8ae27ed0c1dc6fcc,"f6fd6e981f40185efa0020bd8ae27ed0c1dc6fcc,e01bc69bfabd9d0de4d2de08478a0dd08b23e14e,678e4603bcd4e8276e3f0bdced87c0fc7cbda39c,637e6650df162413d0c193fe27d8296fb73b61e0,a8aeb8cc61a3a20783615999cf7e0807b1c4ffbc,600180c5a7bdb004648d9e21662d3733bd28965e,b70d7bdc03f7b3f293dbcb85b606b53fded9f43b,b114e14938378d0d1db9d6550c996625d8fd8d00,29527e920e8b43978614d60957f8ed20afe068be,b0db6cf29694fe40e20c294de9d40b62102d300c"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,43c413597742434ba5f9dc23aa8359c40a517d56,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,ac1b67c2ca2417a134578f30362c775970dd1e4e,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
fd0b6a4548d7aac8e7cbc8d25c0d639b8a3e9b87,8c29c502731812dd56f28cb4eb102ec8f9ec38be,"942150aaf856d82458db56f3eab4d9fc12f6620a,8b7bd175c6a7bf320036e5f994aa1787c127c312,8c29c502731812dd56f28cb4eb102ec8f9ec38be,3ff203ecb8bf0fc7584d490cd2cfb13eee2a0265,e3f193a699ce02f529a0f493cc65f7ef9023c9be,e280917be35fca322ad7ff20453be677a33439c3,07bcd196466394e7630978ee5824e8eb73ead98d,ece67b13d983600315371879116a1d48d6509feb,d5f2abc8d5ee21c57a9aa5893cd0d24440d7a440,077b01d4eb327070311ce4eb15f6ea6ede0b22f1"
cf5eb1447a8c75d210fd92a05a5b2758b8d12f94,0a905941ff6a32ff1ab757ea48ef173fa3a27522,"0a905941ff6a32ff1ab757ea48ef173fa3a27522,bd2aa417d175eea9277587bbae4f694db22ea1fd,b5db3789cbc8309eefc6f9381b77c5abf2b035e6,69654052dcf32f2bf19e00ea4ec7b467fd2d61aa,9fb116c2e8acfb019ceb6e71798fd341821990f8,4a668958f20c9cd5dc3b79b7b2a6f7e9d6dce9c0,52030716292acd2c16273063aa80a9d24a6cb963,0b873546602f78dd1ba9898c7f8ffd01ffda4c4b,bf9e957f49adbc66709fb31a515a0a1d5f9014bb,83353736983128aeb119089e34d76dc4cedf575c"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,6afcc4661ca3b46165231b07a5f8c8fedf82da8b,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,43c413597742434ba5f9dc23aa8359c40a517d56,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
